av_alive	av_bet	av_pn0	av_alph	av_ha	av_hs	av_q	av_z	av_age	av_ndh	av_nz0	av_nrh	av_nc0	av_nc1	sd_bet	sd_pn0	sd_alph	sd_ha	sd_hs	sd_q	sd_z	sd_age	sd_ndh	sd_nz0	sd_nrh	sd_nc0	sd_nc1
0.92547619047619	7.9465316028822	7.7109330590566	0.928118110355877	0.475830332941952	4.84402911118099	0.537708710069824	0.882857142857143	261.776904761905	46.5069047619048	22.3090476190476	42.1928571428571	20.1671428571429	11.1438095238095	0.0692165061838811	0.086223397175862	0.179120700634998	0.0300589463298077	0.311560393468515	0.14592605409484	0.321628726848523	268.954947866448	52.2066847975189	22.7806821654121	43.0971304656527	13.6348343662778	12.7561923290533
0.922857142857143	7.91119301852726	7.63591751450584	1.02140855068252	0.492223646023444	5.06131621814909	0.5350634218667	0.890238095238095	262.67880952381	46.707619047619	22.5395238095238	42.6507142857143	19.9133333333333	11.1404761904762	0.0968665557119048	0.209676803699164	0.182099485556166	0.0273504214495943	0.133820880862173	0.147052332190149	0.312629972744526	265.098422373021	50.993522687519	22.5063375956936	42.4878689041303	13.4800572741245	12.6139400450367
0.923809523809524	7.85767241546086	7.67025232383183	1.1426617284332	0.475076618705477	5.06184066727048	0.533233552493583	0.894761904761905	265.816666666667	47.1430952380952	22.5904761904762	42.7235714285714	19.7388095238095	10.9811904761905	0.0988712467035699	0.0986346805501022	0.0761958485506442	0.0163042804183001	0.103144553059717	0.148622222831651	0.306896503171913	269.295159681167	51.9766719060084	22.4482873705296	42.3932869157935	13.1439034957794	12.3483563196871
0.922619047619048	7.94700695151374	7.65848457484018	1.19631567158869	0.478547543713025	5.04911383912677	0.537212385079298	0.898571428571429	263.136904761905	46.5564285714286	22.3402380952381	42.2966666666667	19.3816666666667	10.662619047619	0.0467153858104641	0.0596778324878672	0.0769609803383594	0.031495768244057	0.10053227431865	0.146213984129366	0.301931319489776	272.187300798233	52.8968013661267	22.3576164862641	42.3326408055773	13.1591752548294	12.3395337884127
0.918571428571429	7.93844815640222	7.68960521334694	1.07258640497923	0.486019110268071	5.06307040169126	0.533212881505402	0.878095238095238	264.183333333333	47.0485714285714	22.617380952381	42.7361904761905	19.7102380952381	11.0392857142857	0.062816612325518	0.12203003719247	0.153259092452794	0.0362846892950174	0.0854770961708866	0.14419561153937	0.327214736318386	271.899033220229	52.72579133164	22.892721903877	43.290579018225	13.486874179285	12.6710118399119
0.92547619047619	7.96779004278637	7.63848358597074	0.996850524899505	0.490085199539151	5.06125781274977	0.532630442591382	0.890714285714286	266.290476190476	47.1614285714286	22.797380952381	43.1369047619048	20.0014285714286	11.097619047619	0.0469281558428806	0.162339104005134	0.0750098986041237	0.0302419882371722	0.216083770547717	0.149167019021179	0.312034500027857	268.463773567827	51.5457714259871	22.5238386651559	42.6791958729595	13.1396948849319	12.2969526929391
0.923571428571429	7.94976769333794	7.66693578651973	0.91705438545772	0.494614117152634	5.24780779236839	0.537774826533285	0.885	260.172142857143	45.7264285714286	22.112619047619	41.877619047619	19.7388095238095	10.8964285714286	0.0447850814305736	0.140777059894591	0.0690934021636221	0.0404156078687111	0.164520133795347	0.143817714760654	0.319059928404977	258.771705478506	49.6049424302661	21.9775358430257	41.5906493563396	12.9461161299485	12.1393232493328
0.916666666666667	7.90161978165309	7.71321550278437	0.89095676663376	0.506139893879493	5.09860393978301	0.536768609966342	0.891904761904762	274.38	48.8909523809524	23.5002380952381	44.4511904761905	20.5997619047619	11.5154761904762	0.0603877815298237	0.075572454198017	0.0588625860742309	0.0294559788140989	0.14787894138597	0.147106321992025	0.310537627320113	272.196355236	52.7859162519544	22.8477362576377	43.1867734697358	13.6087104175539	12.7730757148334
0.921666666666667	7.92581636451539	7.68657161315282	0.92753198460454	0.497138062566519	5.12096521604629	0.530005247329804	0.888571428571429	262.637142857143	46.6938095238095	22.5714285714286	42.6909523809524	19.9002380952381	11.1616666666667	0.0725646942474911	0.114322177733453	0.123514358604867	0.0337550889571224	0.194385833398012	0.145952543481094	0.314699578735432	262.844920083582	50.5852818557505	22.5938627047073	42.7360314816914	13.270997012135	12.3545043078573
0.914047619047619	7.92657057444255	7.6114139300301	0.813158340127695	0.510843261835121	4.9399943349475	0.536217478090142	0.882380952380952	273.707857142857	48.4338095238095	23.0954761904762	43.6785714285714	20.7357142857143	11.6795238095238	0.0879978864265396	0.108947244602913	0.0838074371658984	0.0266493040473155	0.156332981084325	0.145510744408666	0.322194853791186	279.535871641449	53.2424829503979	22.821833479467	43.1175834131229	13.8581821462091	13.1096702085267
0.917857142857143	7.860050270898	7.55924447808947	0.76991296126729	0.48918094973479	4.95641395807266	0.534845204949273	0.893809523809524	267.785952380952	47.4673809523809	22.5459523809524	42.6890476190476	20.9359523809524	11.8030952380952	0.184377748103303	0.109341323373558	0.0468454458554046	0.0302251436745505	0.128767993735541	0.147988464500752	0.308117936713004	277.059983537031	52.5580130176416	22.2763774529096	42.117086638881	14.2876729151542	13.4089873974504
0.922857142857143	7.84926248107638	7.49295701412928	0.752296901529744	0.492202816059192	4.93182227656955	0.53189383369752	0.89047619047619	267.470238095238	47.2966666666667	22.7064285714286	43.0107142857143	20.7869047619048	11.5459523809524	0.208253723093087	0.114796170730067	0.0651838356220616	0.0326838906549075	0.0735872934781427	0.147822127526062	0.312332469070671	266.355730473239	50.1860751780789	22.2734474253901	42.1411641181285	13.7039278119831	12.6997601692656
0.918333333333333	7.86092758496602	7.67304457221712	0.768151734556471	0.47349607662076	4.85499923740115	0.534990695878436	0.889523809523809	263.32119047619	46.8297619047619	22.5159523809524	42.6969047619048	20.6792857142857	11.5392857142857	0.0950837823962768	0.234894053327928	0.0935020325406558	0.0292397588636283	0.0963544507358566	0.146739600861116	0.313519704789841	263.439261979104	49.8023654902205	21.9155697175412	41.6394759061857	13.5994917975277	12.6565219909026
0.916904761904762	7.9354654333705	7.78545042775926	0.752843965164253	0.506769606825851	4.81405355601084	0.533398699892098	0.892142857142857	267.817857142857	47.3909523809524	22.9538095238095	43.4045238095238	20.6985714285714	11.5985714285714	0.0692737188649887	0.216191928656605	0.132128888851803	0.0356787702378304	0.133651548493265	0.148561018766473	0.310236837785814	266.802956308231	50.0215434802194	22.2204795539912	42.1027607863966	13.5794732480968	12.7341998390733
0.918333333333333	7.91882666746775	7.64890059289478	0.7335006955266	0.473757241233474	4.79954467705318	0.539339765099832	0.884285714285714	263.626904761905	46.1966666666667	22.0778571428571	41.7530952380952	20.7052380952381	11.6719047619048	0.0720895428500271	0.242111343834448	0.0777908663998967	0.031964643189234	0.147594123026413	0.145151122882852	0.319920081538763	264.422659366252	49.9247243630135	21.849948027306	41.2732890798042	13.8252893140013	12.9096544155272
0.916190476190476	7.87796203431629	7.69151748214449	0.822953848909764	0.479191632845572	4.75034963040125	0.532841113549987	0.881666666666667	263.232142857143	46.6138095238095	22.532380952381	42.7064285714286	20.3957142857143	11.4633333333333	0.110651230186639	0.177969943036572	0.0786113331444186	0.0201571362138219	0.126113659987684	0.146318481935851	0.323040867507287	262.171112949239	50.461947018909	22.1989295573327	42.0462469683332	13.3782810952091	12.6190294060813
0.910952380952381	7.87943319922402	7.79763774326869	0.7956291207955	0.473963128037396	4.72632884661357	0.536237687880918	0.877857142857143	263.857857142857	46.4966666666667	22.4180952380952	42.4366666666667	20.557619047619	11.64	0.120905050195186	0.174344085744573	0.0414696657872238	0.0173670763536992	0.155878248128296	0.141981162378757	0.327489717686971	274.642303532121	52.0618688529097	22.8979523985066	43.3254908237206	14.1447628749104	13.3030129970154
0.925238095238095	7.78906381186985	7.77185549350012	0.841829386793432	0.473418455599319	4.75596852790742	0.5355187772691	0.894047619047619	270.142857142857	47.9104761904762	23.1711904761905	43.867619047619	20.8104761904762	11.5828571428571	0.110163935263227	0.2143757035783	0.0787454828249517	0.0212152097740757	0.0980060580444514	0.148045054291964	0.307813309030856	268.490340940429	51.9046847031074	23.0489601491073	43.6204275483129	13.7960956459452	12.8915749381291
0.915238095238095	7.71794251782554	7.62008458012626	0.891895741550695	0.481176539155699	4.74425027983529	0.53282359741018	0.885476190476191	270.31119047619	47.5819047619048	22.897619047619	43.3709523809524	20.7188095238095	11.735	0.146999579425494	0.231518150894182	0.0453398646609996	0.0298198242961753	0.116397174796135	0.148600380329631	0.318484312193508	278.092873284233	52.5907732587278	22.5278530266131	42.7155951176102	13.7967841775958	12.9689395277485
0.916666666666667	7.69358049267814	7.69755625486374	0.872998787022772	0.462579439381758	4.75865193582716	0.534138166125679	0.893095238095238	258.856428571429	46.0952380952381	22.0940476190476	41.8035714285714	20.3228571428571	11.3680952380952	0.0713531436759633	0.155263889776287	0.0895571044378417	0.031341568299558	0.166098710304898	0.145945607155174	0.309028917115248	263.654531418874	50.976214059112	22.0602881057784	41.7354902005329	13.5978561633681	12.6522255107294
0.918571428571429	7.68806226491928	7.75448180641447	0.830770007300945	0.472896624228784	4.57375438758305	0.53311314544051	0.884523809523809	260.333571428571	46.3033333333333	22.2664285714286	42.1378571428571	20.707619047619	11.622380952381	0.0618144425523237	0.084322311807009	0.0766266914055646	0.0319980147764966	0.173254297104756	0.147165501480962	0.319633798418537	263.418403794405	50.7522679437762	22.3238033253824	42.2252862504414	13.7275826151561	12.9178537132126
0.924285714285714	7.71397964806784	7.73755219743365	0.823853336338486	0.474262196073929	4.55766035329728	0.541040755610988	0.892857142857143	273.633095238095	48.097380952381	22.692619047619	42.9730952380952	20.8680952380952	11.6980952380952	0.042579094422894	0.0695428472442701	0.0847817910904023	0.0321232350902546	0.0875981518501083	0.146173550813422	0.309331614450304	281.772909058088	54.3817164265098	22.6419797133966	42.8768679603305	14.1652961273425	13.3331573605689
0.917380952380952	7.61689739692779	7.70491918121065	0.732075443977401	0.443615473345632	4.15840685066723	0.533263727532378	0.881904761904762	264.837142857143	46.6278571428571	22.5630952380952	42.7228571428571	21.365	12.0411904761905	0.123357893696591	0.0591224435746548	0.130303587503904	0.0201787141389287	0.238132048188259	0.145150901834241	0.322759285012997	269.760424262244	50.7331139854363	22.5784508843016	42.694435403359	14.208995730067	13.4028738129629
0.923809523809524	7.6334559521221	7.70416958025524	0.781616433716956	0.442313555159739	4.06834833565212	0.537002144356302	0.893333333333333	264.535952380952	46.807619047619	22.2216666666667	42.0661904761905	21.1514285714286	11.7290476190476	0.145942243640438	0.092762928561913	0.0718832544480037	0.0392696698466355	0.268304821529017	0.147984134506074	0.308725739326554	268.840567827893	50.7057140238914	21.7356907970659	41.1070999333638	13.9579685067894	13.0385477930692
0.919047619047619	7.52318682716006	7.68929955857141	0.846940647491387	0.440397543978123	4.00145951623008	0.533811498190183	0.891428571428571	263.025714285714	46.38	22.4357142857143	42.4959523809524	20.9078571428571	11.5383333333333	0.104610742182646	0.152670681495109	0.190654065825891	0.0243612444796598	0.154147445581208	0.147170129058739	0.311137787305039	263.051970042587	49.8980802627523	22.2233924483117	42.1276989363127	13.6327615979465	12.7496254032857
0.912619047619048	7.5585855008307	7.65607359863463	0.96462084477856	0.451712090763308	3.88238171912375	0.536551239293534	0.883333333333333	265.992619047619	47.3219047619048	22.2038095238095	41.9942857142857	20.5697619047619	11.7678571428571	0.123011452780429	0.0994320889645227	0.162340158741379	0.0349809559745637	0.157893638541062	0.148352447214948	0.321060895214811	278.432960078727	53.8752158843282	22.2625735539485	42.0020635439756	13.9831794281969	13.2475528591136
0.923571428571429	7.71161420651845	7.74273907990683	1.21470902651548	0.451170822360686	3.99590476473172	0.535991951905158	0.883095238095238	268.088571428571	47.4511904761905	22.8609523809524	43.2952380952381	19.7714285714286	10.937619047619	0.207030256515223	0.150096403398273	0.222444255349035	0.0275283229448816	0.227038392372217	0.145625429716281	0.321345024682213	268.112521410395	52.2951941281335	22.4756161497818	42.4894644065905	13.180543906024	12.3418951481985
0.919047619047619	7.7714392045566	7.76679746877579	1.31277998626232	0.477849676580656	4.13665296367237	0.532918480056798	0.89	265.804285714286	47.1764285714286	22.5304761904762	42.61	19.3164285714286	10.855	0.229337855955553	0.147887454706408	0.153910129914705	0.0318088454912719	0.193950492141932	0.146911826259161	0.312927012376717	283.504902180014	55.5637034479332	23.0108028258277	43.5581617015873	13.4038207847098	12.7118644102645
0.922857142857143	7.93250059105101	7.73946943373907	1.1652024088729	0.474400460017579	4.16020771015258	0.531265722819578	0.890238095238095	271.389285714286	48.3242857142857	23.1033333333333	43.7971428571429	19.8552380952381	10.9714285714286	0.187954381078446	0.133781535865057	0.31067769506266	0.0293525511951287	0.297267353011373	0.147458704733002	0.312629972744526	275.10957981224	53.1148609625812	22.524137793956	42.6346910016644	13.0734090244411	12.1994086214913
0.92	7.96889612175169	7.74111976112638	1.10962766924075	0.472712438205878	4.1168605128924	0.534720717781293	0.888095238095238	272.93380952381	48.3297619047619	23.4002380952381	44.2397619047619	19.9388095238095	11.1321428571429	0.0656914157365431	0.16169899343532	0.246047005734591	0.0237796626653561	0.289721926222168	0.147485055529401	0.315286780890852	269.222685510855	52.2325899980987	22.9034867873084	43.3355114644412	13.2916545794459	12.4534251218151
0.911190476190476	7.9290744972229	7.62560468662353	0.967813548112199	0.478715122299535	4.34081470466795	0.534443486692066	0.885952380952381	269.232857142857	47.7485714285714	23.2090476190476	43.9257142857143	20.4204761904762	11.6757142857143	0.123780575031186	0.324542830739291	0.228713956294211	0.0222818290846199	0.0749370284750784	0.144388584624647	0.317906940298902	276.932319295315	52.9599832111592	23.3240958056543	44.1254377480339	13.7612708059855	12.84726555202
0.924761904761905	7.94658670629774	7.72930160953885	0.859300928938956	0.461151813105458	4.40433034749258	0.53805902034409	0.900714285714286	262.41619047619	46.8538095238095	22.197380952381	41.9585714285714	20.5195238095238	11.48	0.0762792785185279	0.250331537528645	0.207653322647645	0.0415717265993004	0.105252511945608	0.148877399587329	0.299080856443278	273.592528689935	52.5741840592372	22.2520332092556	41.9636229571015	13.9662983518086	13.0616571442575
0.915238095238095	7.91261900084359	7.85135504109519	0.874291664390337	0.475892375367028	4.39821508475712	0.536022502624754	0.889761904761905	257.691666666667	45.452619047619	21.8247619047619	41.2983333333333	20.1459523809524	11.3378571428571	0.0923161981045817	0.206943035806899	0.150011065711958	0.0432363395887996	0.0607045027004682	0.148405830194022	0.31322358928744	261.906207571072	50.3141655866255	21.6248790811768	40.9864178280576	13.3176654199879	12.3895413021664
